PacketNum,PacketNumLogged,Pitch,Roll,Yaw,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,IMUTemp,HPSTemp,EXTTemp,BATTemp,PMTTemp,gpsPacketNums,gpsTimes,gpsLats,gpsLongs,gpsSpeeds,gpsAngles,gpsAlts,gpsSatNums,gpsLatErrs,gpsLongErrs,gpsAltErrs,gpsClkBiases,gpsClkDrifts,gpsTimeErrs,UTCDateTime
2808,291,18.78,-49.727,69.243,0.4118793,-0.50013915,8.9436648,-29.6,3.4,2.5,660,478,2294,13.75,-3.84149040043945,34.0421516378241,-3.84149040043945,-3.84149040043945,2808,739056.218032407,34.685952,-88.2380153333333,21.205896124,132.02,6941.3,11,3.3,2.8,6.4,-589607,-776.328,21,19-Jun-2023 05:13:58
2809,292,18.485,-48.976,69.966,0.79433865,-0.71588545,11.95430635,19.4,5.7,15.6,475,293,2253,13.76,-3.84149040043945,33.9784615615071,-3.84149040043945,-3.84149040043945,2809,739056.218043981,34.6858236666667,-88.237842,21.395211516,131.75,6926.9,11,3.3,2.8,6.4,-590385,-776.656,21,19-Jun-2023 05:13:59
2810,293,18.668,-48.86,70.61,0.57859235,-0.4314926,9.610517,2.4,-3.5,43.5,703,335,2239,13.74,-3.84149040043945,33.9996786070093,-3.84149040043945,-3.84149040043945,2810,739056.218055556,34.6856945,-88.237667,21.577324692,131.82,6913,11,3.2,2.8,6.4,-591162,-776.744,21,19-Jun-2023 05:14:00
2811,294,19.075,-49.227,70.949,0.28439285,-0.73549875,9.0417313,-24,9,42.6,1342,621,2184,13.73,-3.84149040043945,34.0421516378241,-3.84149040043945,-3.84149040043945,2811,739056.21806713,34.6855636666667,-88.2374953333333,21.153422836,133.57,6899.1,11,3.3,2.9,6.4,-591939,-777.008,21,19-Jun-2023 05:14:01
2812,295,18.881,-48.788,71.452,0.50013915,-0.79433865,11.0226746,9.4,-9.4,9.1,1420,586,2273,13.76,-3.84149040043945,34.0634076635902,-3.84149040043945,-3.84149040043945,2812,739056.218078704,34.6854315,-88.2373296666667,21.008864072,134.43,6885.2,11,3.3,2.8,6.4,-592717,-777.163,21,19-Jun-2023 05:14:02
2813,296,19.123,-49.275,71.493,0.4707192,-0.67665885,9.05153795,-28.6,32.2,-0.3,1413,621,2253,13.74,-3.84149040043945,34.0421516378241,-3.84149040043945,-3.84149040043945,2813,739056.218090278,34.6852998333333,-88.2371673333333,20.706371,134.27,6871.5,11,3.3,2.9,6.4,-593494,-777.274,21,19-Jun-2023 05:14:03
2814,297,18.923,-49.122,71.781,0.51975245,-0.81395195,10.60098865,-10.5,0.6,-15.2,1462,643,2177,13.74,-3.84149040043945,33.9784615615071,-3.84149040043945,-3.84149040043945,2814,739056.218101852,34.6851688333333,-88.237014,19.944479436,136.76,6858,11,3.3,2.9,6.4,-594272,-777.447,21,19-Jun-2023 05:14:04
2815,298,18.924,-49.385,71.92,0.6472389,-0.83356525,8.8652116,20.2,-3.6,-8.9,1363,629,2218,13.73,-3.84149040043945,34.0421516378241,-3.84149040043945,-3.84149040043945,2815,739056.218113426,34.685039,-88.2368665,19.678511888,137.21,6844.5,11,3.3,2.9,6.4,-595050,-777.865,21,19-Jun-2023 05:14:05
2816,299,19.133,-49.589,72.042,0.2549729,-1.16699135,9.7674234,-11.2,27.9,10,1427,736,2170,13.71,-3.84149040043945,34.0209086257133,-3.84149040043945,-3.84149040043945,2816,739056.218125,34.6849085,-88.2367201666667,19.756192932,137.25,6830.9,11,3.3,2.8,6.3,-595829,-778.106,21,19-Jun-2023 05:14:06
2817,300,18.937,-49.334,72.525,0.5099458,-0.69627215,10.64021525,-10.5,-18.5,-3.7,1143,636,2404,13.71,-3.84149040043945,34.0209086257133,-3.84149040043945,-3.84149040043945,2817,739056.218136574,34.6847771666667,-88.2365735,19.788602904,137.38,6817.4,11,3.2,2.8,6.3,-596607,-778.277,21,19-Jun-2023 05:14:07
2818,301,19.284,-49.293,72.875,0.71588545,-0.34323275,9.12999115,19.9,4.3,41,1370,793,2280,13.71,-3.84149040043945,33.9996786070093,-3.84149040043945,-3.84149040043945,2818,739056.218148148,34.6846425,-88.2364296666667,19.961456088,139.47,6804.3,11,3.2,2.8,6.3,-597386,-778.411,21,19-Jun-2023 05:14:08
2819,302,19.694,-49.704,73.043,0.5295591,-1.0002783,8.8455983,-7.2,2.6,40.4,1583,1150,2239,13.69,-3.84149040043945,33.9996786070093,-3.84149040043945,-3.84149040043945,2819,739056.218159722,34.6845006666667,-88.2362916666667,20.187811448,142.07,6791.2,11,3.2,2.8,6.3,-598164,-778.344,21,19-Jun-2023 05:14:09
2820,303,19.711,-49.063,73.377,0.95124505,-0.69627215,11.2776475,26.7,15.4,26,1470,1293,2363,13.71,-3.84149040043945,33.9996786070093,-3.84149040043945,-3.84149040043945,2820,739056.218171296,34.6843548333333,-88.236158,20.291214692,143.33,6777.9,11,3.2,2.8,6.3,-598943,-778.419,21,19-Jun-2023 05:14:10
2821,304,20.21,-49.306,73.436,0.20593965,-0.97085835,9.63993695,-20.3,-7.3,18.4,1519,1930,2122,13.68,-3.84149040043945,33.9996786070093,-3.84149040043945,-3.84149040043945,2821,739056.21818287,34.6842046666667,-88.2360275,20.586505548,145.15,6764.3,11,3.2,2.9,6.3,-599722,-778.649,21,19-Jun-2023 05:14:11
2822,305,20.776,-49.71,73.196,-0.10787315,-0.9022118,9.3555441,-19.4,3.2,-20.5,1441,2180,2005,13.7,-3.84149040043945,34.0421516378241,-3.84149040043945,-3.84149040043945,2822,739056.218194444,34.6840531666667,-88.2358993333333,20.391531272,144.94,6750.9,11,3.2,2.8,6.3,-600501,-778.786,21,19-Jun-2023 05:14:12
2823,306,21.134,-49.434,73.402,0.18632635,-0.73549875,10.5127288,4.7,-8.7,17.1,1477,1958,2163,13.67,-3.84149040043945,34.0209086257133,-3.84149040043945,-3.84149040043945,2823,739056.218206019,34.6839111666667,-88.2357676666667,19.523664244,141.01,6737.3,11,3.2,2.8,6.3,-601280,-778.798,21,19-Jun-2023 05:14:13
2824,307,21.768,-49.394,73.694,0.2157463,-0.784532,9.89490985,-9.5,-5.6,61.1,1157,2037,2253,13.66,-3.84149040043945,33.9572574690446,-3.84149040043945,-3.84149040043945,2824,739056.218217593,34.6837831666667,-88.23563,18.63830612,136.39,6723.8,11,3.2,2.8,6.3,-602059,-778.935,21,19-Jun-2023 05:14:14
2825,308,22.323,-48.833,74.214,0.34323275,-0.26477955,11.179581,-12.2,-1.5,73.6,227,2058,2370,13.68,-3.84149040043945,34.0209086257133,-3.84149040043945,-3.84149040043945,2825,739056.218229167,34.6836661666667,-88.2354913333333,17.795132404,134.87,6710.5,11,3.3,2.8,6.3,-602838,-779.194,21,19-Jun-2023 05:14:15
2826,309,22.613,-48.575,74.692,0.6472389,-0.57859235,10.4342756,-11.2,3.4,55.4,-127,1415,2397,13.67,-3.84149040043945,33.9784615615071,-3.84149040043945,-3.84149040043945,2826,739056.218240741,34.6835525,-88.2353541666667,17.859437904,134.96,6698.1,11,3.3,2.8,6.2,-603617,-779.191,21,19-Jun-2023 05:14:16
2827,310,22.884,-48.926,75.142,0.6864655,-0.8041453,8.81617835,-10,-20.4,57.3,49,1036,2459,13.67,-3.84149040043945,34.0209086257133,-3.84149040043945,-3.84149040043945,2827,739056.218252315,34.6834363333333,-88.2352115,18.75662824,134.15,6686.2,11,3.3,2.8,6.2,-604397,-779.35,21,19-Jun-2023 05:14:17
2828,311,23.141,-48.698,75.903,0.6472389,-0.81395195,9.7478101,21.9,2.1,91.9,333,536,2432,13.66,-3.84149040043945,33.8937227089148,-3.84149040043945,-3.84149040043945,2828,739056.218263889,34.6833135,-88.2350603333333,19.950652764,134.12,6674,11,3.3,2.8,6.2,-605177,-779.91,21,19-Jun-2023 05:14:18
2829,312,23.152,-48.936,76.449,0.10787315,-0.8629852,9.5516771,-24,-11.9,29.1,880,300,2287,13.66,-3.84149040043945,33.9996786070093,-3.84149040043945,-3.84149040043945,2829,739056.218275463,34.6831825,-88.2348996666667,21.11535398,134.91,6662,11,3.3,2.7,6.2,-605957,-779.808,21,19-Jun-2023 05:14:19
2830,313,22.723,-48.815,76.75,0.20593965,-1.08853815,10.64021525,10.4,0.5,-38.4,795,314,2315,13.65,-3.84149040043945,33.9784615615071,-3.84149040043945,-3.84149040043945,2830,739056.218287037,34.6830495,-88.2347311666667,21.636485752,133.05,6650.1,11,3.3,2.7,6.2,-606736,-779.65,21,19-Jun-2023 05:14:20
2831,314,22.528,-49.292,76.713,0.67665885,-0.63743225,8.77695175,9,14,-55.8,177,321,2363,13.65,-3.84149040043945,33.9572574690446,-3.84149040043945,-3.84149040043945,2831,739056.218298611,34.6829181666667,-88.234556,21.718796792,131.47,6638.3,11,3.4,2.7,6.2,-607516,-779.771,21,19-Jun-2023 05:14:21
2832,315,22.405,-49.521,76.829,0.46091255,-0.4511059,9.52225715,-25.7,-13.3,-49.8,-56,857,2356,13.62,-3.84149040043945,33.9996786070093,-3.84149040043945,-3.84149040043945,2832,739056.218310185,34.6827905,-88.2343758333333,21.70439236,130.03,6626.2,11,3.3,2.7,6.1,-608297,-779.984,21,19-Jun-2023 05:14:22
2833,316,22.394,-49.161,77.065,0.4314926,-0.32361945,10.58137535,3.4,-4.2,-25.8,-404,1108,2294,13.62,-3.84149040043945,33.9784615615071,-3.84149040043945,-3.84149040043945,2833,739056.218321759,34.6826648333333,-88.2341971666667,21.45488702,130.73,6614.3,11,3.3,2.7,6.1,-609077,-779.92,21,19-Jun-2023 05:14:23
2834,317,22.789,-49.536,77.142,0.3138128,-0.51975245,9.18883105,-31.9,7.8,5.1,-156,1186,2315,13.64,-3.84149040043945,34.0421516378241,-3.84149040043945,-3.84149040043945,2834,739056.218333333,34.682541,-88.2340176666667,21.446655916,129.65,6602,11,3.4,2.7,6.1,-609857,-780,21,19-Jun-2023 05:14:24
2835,318,22.992,-49.099,77.383,0.00980665,-0.5295591,10.87557485,12.7,4.3,-4.1,-262,1279,2280,13.62,-3.84149040043945,33.9996786070093,-3.84149040043945,-3.84149040043945,2835,739056.218344907,34.6824191666667,-88.2338383333333,21.262999408,129.55,6590,11,3.4,2.7,6.1,-610637,-779.963,21,19-Jun-2023 05:14:25
2836,319,23.424,-49.313,77.211,-0.196133,-0.6864655,9.1986377,9.9,3.9,-27.6,-347,1579,2308,13.62,-3.84149040043945,34.0634076635902,-3.84149040043945,-3.84149040043945,2836,739056.218356482,34.6822971666667,-88.2336601666667,21.186861696,129.93,6578.3,11,3.4,2.7,6.1,-611416,-779.807,21,19-Jun-2023 05:14:26
2837,320,23.706,-49.372,77.076,-0.1765197,0,9.75761675,-25.8,-14.3,-60.9,-63,1908,2280,13.61,-3.84149040043945,34.0846767233026,-3.84149040043945,-3.84149040043945,2837,739056.218368056,34.68218,-88.233487,20.119390396,129.22,6566.4,11,3.4,2.8,6.1,-612196,-779.741,21,19-Jun-2023 05:14:27
2838,321,23.758,-49.418,76.675,0.4903325,-0.5099458,10.2969825,-10,31.7,-66.7,397,2144,2342,13.6,-3.84149040043945,33.9996786070093,-3.84149040043945,-3.84149040043945,2838,739056.21837963,34.6820661666667,-88.2333236666667,19.251008924,130.86,6554.1,11,3.4,2.7,6.1,-612976,-780.006,21,19-Jun-2023 05:14:28
2839,322,23.997,-49.404,76.537,-0.0196133,-0.784532,9.91452315,12.1,-1.8,-31,972,2123,2253,13.56,-3.84149040043945,34.0209086257133,-3.84149040043945,-3.84149040043945,2839,739056.218391204,34.6819516666667,-88.2331706666667,18.595607268,132.47,6541.6,11,3.4,2.7,6.1,-613757,-780.707,21,19-Jun-2023 05:14:29
2840,323,24.247,-49.346,76.545,0.14709975,-0.91201845,10.0223963,10.1,-2.2,-2.1,909,2058,2273,13.61,-3.84149040043945,34.0209086257133,-3.84149040043945,-3.84149040043945,2840,739056.218402778,34.6818401666667,-88.2330226666667,18.277680876,132.17,6529.1,11,3.4,2.7,6,-614538,-780.922,21,19-Jun-2023 05:14:30
2841,324,24.615,-49.313,76.698,0.02941995,-0.61781895,10.14988275,-21.1,-8.2,14.3,717,2108,2335,13.59,-3.84149040043945,34.0209086257133,-3.84149040043945,-3.84149040043945,2841,739056.218414352,34.6817281666667,-88.2328726666667,18.637277232,132.26,6516.7,11,3.4,2.7,6,-615319,-780.825,21,19-Jun-2023 05:14:31
2842,325,24.92,-49.088,76.811,0.196133,-0.83356525,10.4146623,10.9,5.7,18.6,774,2108,2294,13.56,-3.84149040043945,33.9572574690446,-3.84149040043945,-3.84149040043945,2842,739056.218425926,34.6816155,-88.232717,19.199564524,130.2,6504.1,10,3.4,2.8,6.1,-616100,-781.015,21,19-Jun-2023 05:14:32
2843,326,25.484,-49.341,76.849,-0.00980665,-0.588399,9.0417313,-7.6,-12,22.7,575,2108,2253,13.59,-3.84149040043945,33.9572574690446,-3.84149040043945,-3.84149040043945,2843,739056.2184375,34.6815035,-88.2325521666667,19.863197284,128.94,6491.5,10,3.5,2.8,6.1,-616881,-781.095,21,19-Jun-2023 05:14:33
2844,327,25.595,-49.269,77.044,0.77472535,-0.6668522,10.03220295,-8.6,4.7,25.3,156,1830,2453,13.57,-3.84149040043945,33.9572574690446,-3.84149040043945,-3.84149040043945,2844,739056.218449074,34.6813915,-88.2323843333333,19.809180664,128.82,6479.1,11,3.5,2.8,6.1,-617663,-781.328,21,19-Jun-2023 05:14:34
2845,328,25.903,-48.848,77.607,0.9022118,-0.0392266,9.8458766,5.3,-4.8,70.1,-92,1536,2363,13.55,-3.84149040043945,33.9784615615071,-3.84149040043945,-3.84149040043945,2845,739056.218460648,34.6812776666667,-88.2322131666667,20.398219044,128.8,6467,11,3.5,2.8,6.1,-618444,-781.42,21,19-Jun-2023 05:14:35
2846,329,26.225,-48.689,78.404,1.0198916,-0.36284605,9.2574776,7.9,-6,115.6,56,857,2397,13.57,-3.84149040043945,33.9784615615071,-3.84149040043945,-3.84149040043945,2846,739056.218472222,34.6811613333333,-88.2320381666667,20.7578154,128.85,6455,11,3.5,2.8,6.1,-619225,-781.471,21,19-Jun-2023 05:14:36
2847,330,26.37,-48.558,79.21,0.4511059,-0.5687857,9.63993695,5.6,0.6,91.5,909,314,2218,13.56,-3.84149040043945,34.0209086257133,-3.84149040043945,-3.84149040043945,2847,739056.218483796,34.6810388333333,-88.2318601666667,21.44974258,129.85,6442.9,11,3.6,2.8,6.1,-620007,-781.752,21,19-Jun-2023 05:14:37
2848,331,26.159,-48.524,79.766,0,-0.83356525,9.81645665,7.9,-26.2,21,1285,421,2156,13.53,-3.84149040043945,33.9572574690446,-3.84149040043945,-3.84149040043945,2848,739056.21849537,34.6809123333333,-88.2316781666667,22.004827656,129.85,6430.8,11,3.6,2.8,6.1,-620790,-782.03,21,19-Jun-2023 05:14:38
2849,332,25.578,-48.727,80.103,0.81395195,-0.73549875,10.01258965,-22.4,0.4,-14.3,1278,257,2191,13.53,-3.84149040043945,33.9996786070093,-3.84149040043945,-3.84149040043945,2849,739056.218506944,34.6807853333333,-88.2314945,21.872101104,129.21,6418.5,11,3.6,2.8,6.1,-621572,-782.113,21,19-Jun-2023 05:14:39
2850,333,25.149,-48.943,80.132,0.6080123,-0.7649187,10.01258965,-3.7,39.3,-41.9,1093,214,2149,13.54,-3.84149040043945,33.9360663095023,-3.84149040043945,-3.84149040043945,2850,739056.218518518,34.680666,-88.2313171666667,20.289156916,128.93,6405.9,11,3.5,2.8,6.1,-622355,-782.464,21,19-Jun-2023 05:14:40
2851,334,24.486,-48.942,80.41,0.784532,-0.61781895,10.32640245,-9.9,-4.7,-54.9,653,214,2191,13.52,-3.84149040043945,33.9996786070093,-3.84149040043945,-3.84149040043945,2851,739056.218530093,34.6805546666667,-88.2311501666667,19.1887612,128.91,6393.5,11,3.5,2.7,6.1,-623138,-782.629,21,19-Jun-2023 05:14:41
2852,335,24,-49.217,80.508,0.8237586,-0.59820565,9.3359308,1.8,-5.3,-58.2,447,278,2363,13.53,-3.84149040043945,34.0634076635902,-3.84149040043945,-3.84149040043945,2852,739056.218541667,34.6804463333333,-88.230984,19.53343868,127.88,6381,10,3.5,2.7,6.1,-623922,-782.841,21,19-Jun-2023 05:14:42
2853,336,23.694,-49.503,80.521,0.6864655,-0.5491724,9.50264385,-21.4,-12.4,-60.1,106,793,2391,13.52,-3.84149040043945,33.9360663095023,-3.84149040043945,-3.84149040043945,2853,739056.218553241,34.6803388333333,-88.2308081666667,20.314879116,125.85,6368.6,11,3.5,2.7,6.1,-624704,-782.746,21,19-Jun-2023 05:14:43
2854,337,23.761,-49.476,80.355,0.75511205,-0.1569064,9.50264385,13.9,20.2,-44.9,-106,1265,2446,13.53,-3.84149040043945,34.0209086257133,-3.84149040043945,-3.84149040043945,2854,739056.218564815,34.6802275,-88.2306195,21.716739016,125.41,6356,11,3.5,2.7,6.1,-625487,-782.791,21,19-Jun-2023 05:14:44
2855,338,23.85,-49.341,80.45,0.57859235,-0.6080123,10.4735022,-13.4,9.1,-4.6,-7,1436,2404,13.51,-3.84149040043945,33.9360663095023,-3.84149040043945,-3.84149040043945,2855,739056.218576389,34.6801101666667,-88.2304208333333,22.84903026,125.94,6343.5,11,3.6,2.7,6.1,-626270,-782.754,21,19-Jun-2023 05:14:45
2856,339,24.061,-49.561,80.345,0.4118793,-0.53936575,9.4339973,-14.1,-5.2,-22.4,184,1701,2425,13.51,-3.84149040043945,33.9572574690446,-3.84149040043945,-3.84149040043945,2856,739056.218587963,34.6799865,-88.2302176666667,23.329006512,127.09,6331.1,11,3.5,2.7,6.1,-627052,-782.757,21,19-Jun-2023 05:14:46
2857,340,24.23,-49.704,80.088,0.5687857,-0.588399,9.5712904,1.7,11.5,-32.8,376,1922,2418,13.52,-3.84149040043945,33.9572574690446,-3.84149040043945,-3.84149040043945,2857,739056.218599537,34.6798533333333,-88.2300146666667,24.067233652,129.22,6318.9,11,3.5,2.7,6.1,-627834,-782.517,21,19-Jun-2023 05:14:47
2858,341,24.296,-49.679,79.865,0.59820565,-0.5491724,9.9047165,8.1,7.7,-41.3,603,2023,2391,13.51,-3.84149040043945,33.9148880628039,-3.84149040043945,-3.84149040043945,2858,739056.218611111,34.6797105,-88.2298151666667,24.3589234,131.88,6306.7,11,3.5,2.7,6.1,-628617,-782.495,21,19-Jun-2023 05:14:48
2859,342,24.742,-49.751,79.723,-0.0588399,-0.392266,9.6889702,-8.7,7.8,-20.1,774,2037,2322,13.48,-3.84149040043945,33.9996786070093,-3.84149040043945,-3.84149040043945,2859,739056.218622685,34.6795613333333,-88.2296215,24.33834564,133.65,6294.5,11,3.5,2.7,6.1,-629398,-782.408,21,19-Jun-2023 05:14:49
2860,343,24.948,-49.914,79.432,-0.0392266,-0.6080123,9.9439431,-16.3,11.2,-53.6,1086,2094,2211,13.5,-3.84149040043945,33.9784615615071,-3.84149040043945,-3.84149040043945,2860,739056.218634259,34.6794076666667,-88.2294318333333,24.23802906,134.58,6282,11,3.5,2.7,6.1,-630181,-782.685,21,19-Jun-2023 05:14:50
2861,344,25.038,-49.74,79.157,-0.1569064,-0.5491724,10.6304086,10.8,38.5,-62.3,1420,1744,2232,13.45,-3.84149040043945,34.0209086257133,-3.84149040043945,-3.84149040043945,2861,739056.218645833,34.6792518333333,-88.2292453333333,24.297704564,135.51,6269.6,11,3.6,2.7,6.1,-630964,-782.934,21,19-Jun-2023 05:14:51
2862,345,24.781,-49.828,79.138,0.0588399,-0.38245935,9.7674234,-13,-17.1,-72.5,1597,1222,2280,13.45,-3.84149040043945,33.9360663095023,-3.84149040043945,-3.84149040043945,2862,739056.218657407,34.6790925,-88.2290596666667,24.744241956,136.69,6257.3,11,3.6,2.7,6.2,-631747,-782.941,21,19-Jun-2023 05:14:52
2863,346,24.499,-50.016,79.219,0.12748645,-0.8825985,9.7870367,-8.6,-2.1,-42.4,1391,729,2246,13.43,-3.84149040043945,33.9360663095023,-3.84149040043945,-3.84149040043945,2863,739056.218668981,34.6789351666667,-88.2288691666667,24.723149752,134,6245,11,3.6,2.8,6.2,-632530,-782.909,21,19-Jun-2023 05:14:53
2864,347,24.485,-50.162,79.369,-0.16671305,-0.9610517,9.9047165,-8.3,15.7,-14.7,1185,621,2267,13.44,-3.84149040043945,33.9360663095023,-3.84149040043945,-3.84149040043945,2864,739056.218680556,34.6787808333333,-88.2286721666667,24.92223958,132.69,6232.4,11,3.6,2.8,6.1,-633314,-783.221,21,19-Jun-2023 05:14:54
2865,348,24.427,-50.285,79.78,0.0784532,-1.01008495,9.6693569,-4,-5,17.8,1207,386,2260,13.44,-3.84149040043945,34.0634076635902,-3.84149040043945,-3.84149040043945,2865,739056.21869213,34.6786276666667,-88.2284728333333,24.9762562,132.98,6219.9,11,3.5,2.7,6.1,-634098,-783.36,21,19-Jun-2023 05:14:55
2866,349,24.672,-50.19,80.352,-0.20593965,-0.588399,9.83606995,-12.9,-19.6,44.4,1349,772,2315,13.45,-3.84149040043945,33.9572574690446,-3.84149040043945,-3.84149040043945,2866,739056.218703704,34.6784758333333,-88.228273,24.874396288,132.37,6207.7,11,3.5,2.7,6.1,-634881,-783.411,21,19-Jun-2023 05:14:56
2867,350,24.624,-49.847,80.811,0.8041453,-0.4707192,10.1400761,11.4,-2.4,36.8,1448,986,2301,13.43,-3.84149040043945,33.9996786070093,-3.84149040043945,-3.84149040043945,2867,739056.218715278,34.6783255,-88.2280743333333,24.5775621,132.58,6195.5,11,3.5,2.7,6.2,-635665,-783.671,21,19-Jun-2023 05:14:57
2868,351,25.169,-49.74,81.182,0.40207265,-0.196133,9.09076455,16.2,-3,65.1,1576,1329,2260,13.42,-3.84149040043945,34.0209086257133,-3.84149040043945,-3.84149040043945,2868,739056.218726852,34.678174,-88.2278785,24.599168748,133.43,6183.7,11,3.5,2.8,6.2,-636449,-783.732,21,19-Jun-2023 05:14:58
2869,352,25.761,-49.463,81.509,0.8041453,-0.48052585,10.4931155,-17.6,38.7,92.7,937,1930,2342,13.43,-3.84149040043945,33.9784615615071,-3.84149040043945,-3.84149040043945,2869,739056.218738426,34.6780201666667,-88.2276878333333,24.334744532,135,6172,11,3.5,2.8,6.3,-637233,-783.875,21,19-Jun-2023 05:14:59
2870,353,26.019,-49.151,81.869,0.6472389,-0.8629852,10.65982855,-3.7,-0.6,60.7,99,1787,2439,13.43,-3.84149040043945,33.9784615615071,-3.84149040043945,-3.84149040043945,2870,739056.21875,34.6778611666667,-88.2275035,24.503996608,137.09,6160.3,11,3.5,2.8,6.4,-638017,-784.076,21,19-Jun-2023 05:15:00
2871,354,26.345,-49.416,81.965,0.34323275,-0.8041453,9.4732239,-26.6,-6.9,28,-191,1608,2377,13.43,-3.84149040043945,33.9572574690446,-3.84149040043945,-3.84149040043945,2871,739056.218761574,34.6777028333333,-88.2273241666667,23.961772632,136.6,6149.1,11,3.5,2.8,6.4,-638802,-784.497,21,19-Jun-2023 05:15:01
2872,355,26.336,-49.431,82.009,0.69627215,-0.85317855,9.7478101,8.1,-5.9,0.1,-255,1458,2356,13.45,-3.84149040043945,33.9784615615071,-3.84149040043945,-3.84149040043945,2872,739056.218773148,34.6775471666667,-88.2271416666667,24.1274236,135.56,6137.7,11,3.5,2.8,6.4,-639588,-784.882,21,19-Jun-2023 05:15:02
2873,356,26.743,-50.236,81.792,0.51975245,-0.77472535,8.3552658,-30.4,6.9,15.5,-49,1565,2377,13.44,-3.84149040043945,33.9784615615071,-3.84149040043945,-3.84149040043945,2873,739056.218784722,34.6773933333333,-88.2269535,24.37950116,134.39,6126.2,11,3.4,2.8,6.4,-640373,-784.722,21,19-Jun-2023 05:15:03
2874,357,26.468,-50.006,81.916,0.53936575,-0.8825985,10.36562905,16.3,-14.9,-31.1,-99,1272,2342,13.43,-3.84149040043945,33.9360663095023,-3.84149040043945,-3.84149040043945,2874,739056.218796296,34.6772413333333,-88.226763,24.199960204,134.13,6114.3,11,3.4,2.8,6.4,-641158,-784.778,21,19-Jun-2023 05:15:04
2875,358,26.516,-50.446,81.608,0.67665885,-0.85317855,8.99269805,1.8,15.3,-27.2,0,1558,2480,13.43,-3.84149040043945,33.9784615615071,-3.84149040043945,-3.84149040043945,2875,739056.21880787,34.6770873333333,-88.2265701666667,24.765848604,134.21,6102.2,11,3.4,2.7,6.4,-641942,-784.749,21,19-Jun-2023 05:15:05
2876,359,26.499,-50.253,81.711,0.588399,-0.6472389,10.7480884,-21.5,2.8,-6.5,-85,1729,2329,13.41,-3.84149040043945,33.9784615615071,-3.84149040043945,-3.84149040043945,2876,739056.218819444,34.6769296666667,-88.2263721666667,25.547803484,133.6,6089.6,11,3.4,2.7,6.3,-642727,-784.744,21,19-Jun-2023 05:15:06
2877,360,26.721,-50.064,81.775,0.4314926,-0.48052585,10.11065615,0.8,5,6.7,-14,1787,2301,13.39,-3.84149040043945,33.9996786070093,-3.84149040043945,-3.84149040043945,2877,739056.218831019,34.676772,-88.226167,25.863157656,132.53,6076.8,11,3.4,2.7,6.3,-643512,-785.017,21,19-Jun-2023 05:15:07
2878,361,27.044,-50.187,81.719,0.12748645,-0.6668522,9.67916355,-11.8,11.3,1.4,42,1729,2384,13.42,-3.84149040043945,33.9996786070093,-3.84149040043945,-3.84149040043945,2878,739056.218842593,34.6766148333333,-88.2259591666667,25.903284288,132.29,6064.2,11,3.4,2.7,6.3,-644297,-784.91,21,19-Jun-2023 05:15:08
2879,362,27.331,-50.102,81.641,-0.196133,-0.77472535,10.3165958,-3,7.9,-11.1,-234,1851,2198,13.41,-3.84149040043945,33.9148880628039,-3.84149040043945,-3.84149040043945,2879,739056.218854167,34.676457,-88.2257528333333,25.762841076,133.02,6051.4,11,3.3,2.7,6.3,-645083,-784.984,21,19-Jun-2023 05:15:09
